the,5624,0.0598718
and,4261,0.0453616
of,2456,0.026146
to,2028,0.0215896
a,1858,0.0197798
he,1500,0.0159687
in,1344,0.0143079
was,1343,0.0142973
they,1101,0.011721
had,938,0.00998573
that,903,0.00961313
his,861,0.00916601
it,725,0.00771819
were,683,0.00727106
on,675,0.0071859
I,669,0.00712202
for,668,0.00711138
not,655,0.00697298
with,624,0.00664296
as,614,0.0065365
you,605,0.00644069
at,603,0.0064194
all,537,0.00571678
their,500,0.00532289
said,474,0.0050461
is,457,0.00486512
have,433,0.00460962
but,402,0.0042796
from,390,0.00415185
Bilbo,365,0.00388571
be,362,0.00385377
could,347,0.00369408
or,343,0.0036515
them,336,0.00357698
He,323,0.00343858
there,312,0.00332148
The,301,0.00320438
out,298,0.00317244
up,292,0.00310857
are,289,0.00307663
by,266,0.00283178
down,260,0.0027679
if,251,0.00267209
him,248,0.00264015
no,247,0.00262951
came,246,0.00261886
would,244,0.00259757
into,242,0.00257628
one,240,0.00255499
when,233,0.00248047
we,230,0.00244853
very,227,0.00241659
like,219,0.00233142
dwarves,208,0.00221432
what,207,0.00220367
more,205,0.00218238
so,204,0.00217174
been,203,0.00216109
They,201,0.0021398
will,191,0.00203334
your,189,0.00201205
about,187,0.00199076
long,181,0.00192688
this,180,0.00191624
before,180,0.00191624
did,176,0.00187366
now,173,0.00184172
great,171,0.00182043
some,167,0.00177784
my,166,0.0017672
But,163,0.00173526
It,163,0.00173526
come,161,0.00171397
back,161,0.00171397
which,157,0.00167139
little,157,0.00167139
only,153,0.0016288
time,153,0.0016288
went,152,0.00161816
far,151,0.00160751
still,147,0.00156493
any,144,0.00153299
than,141,0.00150105
see,141,0.00150105
got,140,0.00149041
over,137,0.00145847
after,137,0.00145847
last,134,0.00142653
good,132,0.00140524
go,131,0.0013946
even,131,0.0013946
get,129,0.0013733
where,127,0.00135201
There,127,0.00135201
many,126,0.00134137
Thorin,125,0.00133072
an,121,0.00128814
made,121,0.00128814
off,118,0.0012562
who,113,0.00120297
way,113,0.00120297
just,111,0.00118168
do,109,0.00116039
can,106,0.00112845
then,105,0.00111781
never,104,0.00110716
must,104,0.00110716
dark,103,0.00109651
am,103,0.00109651
our,102,0.00108587
though,102,0.00108587
much,101,0.00107522
round,101,0.00107522
through,100,0.00106458
thought,98,0.00104329
soon,98,0.00104329
while,97,0.00103264
goblins,96,0.00102199
old,96,0.00102199
under,95,0.00101135
ever,95,0.00101135
don’t,95,0.00101135
other,94,0.0010007
found,94,0.0010007
Then,92,0.000979411
going,90,0.00095812
Gandalf,90,0.00095812
seemed,89,0.000947474
without,88,0.000936828
its,87,0.000926182
has,86,0.000915536
know,86,0.000915536
“I,85,0.000904891
And,84,0.000894245
most,84,0.000894245
light,83,0.000883599
too,82,0.000872953
it.,82,0.000872953
away,82,0.000872953
heard,82,0.000872953
it,,82,0.000872953
him.,80,0.000851662
left,80,0.000851662
think,79,0.000841016
them,,79,0.000841016
quite,79,0.000841016
them.,78,0.00083037
began,77,0.000819724
saw,75,0.000798433
hobbit,74,0.000787787
again,74,0.000787787
find,72,0.000766496
me,71,0.00075585
fell,71,0.00075585
end,71,0.00075585
behind,71,0.00075585
us,70,0.000745204
him,,70,0.000745204
along,69,0.000734558
right,67,0.000713267
shall,66,0.000702621
looked,66,0.000702621
may,66,0.000702621
Mr.,66,0.000702621
things,65,0.000691975
head,64,0.000681329
these,64,0.000681329
once,63,0.000670684
till,62,0.000660038
here,62,0.000660038
should,62,0.000660038
In,61,0.000649392
upon,60,0.000638746
until,58,0.000617455
sat,58,0.000617455
such,58,0.000617455
say,58,0.000617455
Bilbo,,58,0.000617455
put,58,0.000617455
towards,58,0.000617455
side,57,0.000606809
—,57,0.000606809
make,57,0.000606809
turned,56,0.000596163
night,56,0.000596163
So,56,0.000596163
two,55,0.000585517
eyes,55,0.000585517
well,55,0.000585517
took,55,0.000585517
people,54,0.000574872
brought,54,0.000574872
elves,54,0.000574872
suddenly,54,0.000574872
day,53,0.000564226
men,53,0.000564226
look,52,0.00055358
You,52,0.00055358
own,52,0.00055358
Smaug,52,0.00055358
how,51,0.000542934
trees,51,0.000542934
Gollum,51,0.000542934
fire,51,0.000542934
As,51,0.000542934
days,51,0.000542934
nothing,50,0.000532289
coming,50,0.000532289
being,50,0.000532289
among,50,0.000532289
used,50,0.000532289
dragon,50,0.000532289
door,50,0.000532289
river,50,0.000532289
something,50,0.000532289
take,49,0.000521643
another,49,0.000521643
A,49,0.000521643
yet,49,0.000521643
asked,48,0.000510997
first,48,0.000510997
knew,48,0.000510997
Baggins,48,0.000510997
himself,48,0.000510997
those,48,0.000510997
seen,47,0.000500351
nor,47,0.000500351
others,47,0.000500351
Mountain,47,0.000500351
might,47,0.000500351
above,46,0.000489706
We,46,0.000489706
gold,46,0.000489706
tell,46,0.000489706
really,46,0.000489706
near,46,0.000489706
If,45,0.00047906
getting,45,0.00047906
black,45,0.00047906
water,44,0.000468414
caught,43,0.000457768
help,43,0.000457768
Now,43,0.000457768
enough,42,0.000447122
also,42,0.000447122
lay,42,0.000447122
That,42,0.000447122
small,42,0.000447122
felt,42,0.000447122
said.,42,0.000447122
again,,41,0.000436477
At,41,0.000436477
sun,41,0.000436477
ring,41,0.000436477
wide,41,0.000436477
always,41,0.000436477
high,41,0.000436477
said,,40,0.000425831
Bilbo’s,40,0.000425831
across,40,0.000425831
lost,39,0.000415185
again.,39,0.000415185
feel,39,0.000415185
between,39,0.000415185
feet,39,0.000415185
since,39,0.000415185
mountains,38,0.000404539
gone,38,0.000404539
told,38,0.000404539
path,38,0.000404539
gave,38,0.000404539
red,38,0.000404539
stood,38,0.000404539
called,38,0.000404539
give,38,0.000404539
you,,38,0.000404539
against,37,0.000393894
grew,37,0.000393894
forest,37,0.000393894
let,36,0.000383248
stone,36,0.000383248
Bilbo.,36,0.000383248
deep,36,0.000383248
sitting,36,0.000383248
few,36,0.000383248
edge,36,0.000383248
Thorin.,36,0.000383248
already,36,0.000383248
looking,35,0.000372602
nearly,35,0.000372602
because,35,0.000372602
Thorin,,35,0.000372602
wish,35,0.000372602
wizard,35,0.000372602
white,35,0.000372602
big,35,0.000372602
dwarves,,35,0.000372602
hear,35,0.000372602
next,34,0.000361956
Fili,34,0.000361956
king,34,0.000361956
almost,34,0.000361956
Beorn,34,0.000361956
spiders,34,0.000361956
sword,34,0.000361956
cold,34,0.000361956
What,34,0.000361956
filled,34,0.000361956
fact,33,0.00035131
same,33,0.00035131
This,33,0.00035131
valley,33,0.00035131
place,33,0.00035131
anything,33,0.00035131
man,32,0.000340665
ponies,32,0.000340665
All,32,0.000340665
Balin,32,0.000340665
course,,32,0.000340665
“and,32,0.000340665
hand,32,0.000340665
Soon,32,0.000340665
Gandalf,,32,0.000340665
too,,32,0.000340665
wind,32,0.000340665
Bombur,32,0.000340665
Not,31,0.000330019
large,31,0.000330019
